USER_ID,AGE,EDUCATION_LEVEL
15012,45.0,University
15013,34.0,University
15014,52.0,JC
15015,38.0,Secondary
15016,43.0,University
15017,18.0,Postgrad
15018,39.0,Secondary
15019,44.0,Postgrad
15020,43.0,University
15021,35.0,Postgrad
15022,23.0,Poly
15023,41.0,Poly
15024,26.0,JC
15025,28.0,Secondary
15026,21.0,Poly
15027,28.0,University
15028,23.0,Secondary
15029,28.0,Poly
15030,31.0,Poly
15031,23.0,University
15032,21.0,Secondary
15033,41.0,University
15034,7.0,Poly
15035,36.0,Secondary
15036,36.0,JC
15037,39.0,JC
15038,13.0,University
15039,23.0,Postgrad
15040,36.0,Postgrad
15041,33.0,Postgrad
15042,37.0,Poly
15043,44.0,University
15044,29.0,Poly
15045,31.0,University
15046,24.0,Postgrad
15047,32.0,Poly
15048,32.0,Secondary
15049,49.0,Secondary
15050,27.0,JC
15051,25.0,JC
15052,33.0,Postgrad
15053,45.0,University
15054,43.0,Secondary
15055,21.0,Poly
15056,11.0,Secondary
15057,34.0,Postgrad
15058,29.0,JC
15059,41.0,Poly
15060,41.0,JC
15061,31.0,Postgrad
15062,14.0,Poly
15063,37.0,Secondary
15064,28.0,Poly
15065,33.0,Poly
15066,29.0,Poly
15067,27.0,Secondary
15068,21.0,Secondary
15069,29.0,JC
15070,35.0,University
15071,39.0,Postgrad
15072,36.0,JC
15073,25.0,JC
15074,22.0,Poly
15075,39.0,Secondary
15076,34.0,JC
15077,28.0,Secondary
15078,19.0,Secondary
15079,35.0,Secondary
15080,16.0,JC
15081,20.0,Poly
15082,47.0,Poly
15083,34.0,JC
15084,49.0,Poly
15085,36.0,Postgrad
15086,44.0,Secondary
15087,33.0,Secondary
15088,18.0,University
15089,17.0,University
15090,35.0,Postgrad
15091,14.0,Postgrad
15092,28.0,Poly
15093,42.0,Secondary
15094,32.0,Secondary
15095,30.0,University
15096,19.0,Postgrad
15097,25.0,University
15098,32.0,Postgrad
15099,18.0,Secondary
15100,17.0,Poly
15101,17.0,Poly
15102,27.0,JC
15103,30.0,Secondary
15104,33.0,JC
15105,38.0,JC
15106,30.0,Postgrad
15107,26.0,Secondary
15108,11.0,JC
15109,48.0,University
15110,28.0,University
15111,36.0,JC
15112,22.0,University
15113,35.0,Secondary
15114,17.0,JC
15115,22.0,JC
15116,39.0,University
15117,37.0,Poly
15118,24.0,University
15119,28.0,University
15120,22.0,Secondary
15121,20.0,JC
15122,31.0,Secondary
15123,17.0,Postgrad
15124,26.0,JC
15125,37.0,Postgrad
15126,11.0,University
15127,42.0,Poly
15128,39.0,JC
15129,27.0,Postgrad
15130,30.0,University
15131,21.0,Postgrad
15132,20.0,Secondary
15133,15.0,Secondary
15134,17.0,Postgrad
15135,28.0,Poly
15136,25.0,Secondary
15137,20.0,Poly
15138,8.0,Postgrad
15139,50.0,Secondary
15140,36.0,JC
15141,43.0,Poly
15142,26.0,Secondary
15143,19.0,JC
15144,20.0,Secondary
15145,33.0,JC
15146,30.0,Postgrad
15147,19.0,University
15148,32.0,Poly
15149,25.0,Poly
15150,37.0,University
15151,38.0,Postgrad
15152,36.0,University
15153,23.0,Postgrad
15154,34.0,University
15155,48.0,JC
15156,14.0,University
15157,51.0,Postgrad
15158,39.0,University
15159,22.0,JC
15160,16.0,University
15161,49.0,University
15162,42.0,Secondary
15163,27.0,Postgrad
15164,25.0,Postgrad
15165,15.0,University
15166,13.0,JC
15167,35.0,Secondary
15168,14.0,JC
15169,25.0,JC
15170,21.0,JC
15171,47.0,Postgrad
15172,24.0,JC
15173,33.0,Poly
15174,23.0,Postgrad
15175,18.0,University
15176,27.0,University
15177,22.0,Poly
15178,30.0,Poly
15179,40.0,Postgrad
15180,23.0,Postgrad
15181,41.0,Secondary
15182,30.0,Postgrad
15183,26.0,Secondary
15184,32.0,University
15185,31.0,JC
15186,17.0,JC
15187,30.0,University
15188,29.0,Poly
15189,22.0,Postgrad
15190,29.0,Secondary
15191,42.0,JC
15192,41.0,Secondary
15193,38.0,Poly
15194,34.0,Postgrad
15195,33.0,University
15196,20.0,Poly
15197,32.0,Poly
15198,25.0,Poly
15199,38.0,Secondary
15200,39.0,Poly
15201,25.0,Poly
15202,30.0,University
15203,22.0,Poly
15204,23.0,University
15205,27.0,Postgrad
15206,33.0,JC
15207,24.0,Secondary
15208,23.0,University
15209,41.0,University
15210,15.0,Secondary
15211,54.0,Postgrad
15212,45.0,JC
15213,30.0,Postgrad
15214,55.0,Secondary
15215,34.0,University
15216,30.0,University
15217,46.0,Poly
15218,20.0,JC
15219,12.0,Poly
15220,35.0,Secondary
15221,47.0,Secondary
15222,25.0,JC
15223,38.0,JC
15224,42.0,University
15225,27.0,JC
15226,17.0,Secondary
15227,50.0,University
15228,16.0,Postgrad
15229,4.0,Secondary
15230,35.0,Secondary
15231,32.0,Postgrad
15232,24.0,Postgrad
15233,20.0,Secondary
15234,23.0,University
15235,39.0,Postgrad
15236,36.0,Postgrad
15237,50.0,Postgrad
15238,36.0,Postgrad
15239,18.0,University
15240,23.0,Postgrad
15241,47.0,University
15242,19.0,Secondary
15243,38.0,JC
15244,46.0,Postgrad
15245,29.0,Poly
15246,37.0,Postgrad
15247,32.0,Secondary
15248,36.0,JC
15249,41.0,University
15250,51.0,Secondary
15251,35.0,Postgrad
15252,34.0,Poly
15253,33.0,JC
15254,18.0,Secondary
15255,25.0,Poly
15256,47.0,Postgrad
15257,37.0,JC
15258,23.0,JC
15259,35.0,Poly
15260,29.0,Postgrad
15261,39.0,Postgrad
15262,21.0,JC
15263,24.0,Poly
15264,37.0,JC
15265,33.0,Poly
15266,23.0,Postgrad
15267,40.0,JC
15268,43.0,Secondary
15269,38.0,Poly
15270,25.0,Secondary
15271,31.0,Poly
15272,24.0,University
15273,34.0,Secondary
15274,22.0,JC
15275,43.0,JC
15276,32.0,Secondary
15277,21.0,Secondary
15278,25.0,University
15279,25.0,JC
15280,12.0,Secondary
15281,43.0,Postgrad
15282,33.0,Poly
15283,8.0,Postgrad
15284,33.0,University
15285,17.0,Secondary
15286,38.0,Secondary
15287,41.0,JC
15288,29.0,Secondary
15289,19.0,JC
15290,19.0,Secondary
15291,43.0,University
15292,48.0,University
15293,37.0,Postgrad
15294,21.0,University
15295,26.0,Poly
15296,55.0,Postgrad
15297,38.0,Postgrad
15298,15.0,Secondary
15299,41.0,Postgrad
15300,21.0,Postgrad
15301,34.0,Secondary
15302,31.0,Postgrad
15303,13.0,JC
15304,27.0,Secondary
15305,26.0,JC
15306,26.0,JC
15307,43.0,Secondary
15308,38.0,University
15309,23.0,JC
15310,24.0,Secondary
15311,47.0,JC
15312,26.0,University
15313,46.0,Postgrad
15314,13.0,Postgrad
15315,28.0,Secondary
15316,28.0,Secondary
15317,31.0,University
15318,41.0,JC
15319,34.0,University
15320,39.0,Postgrad
15321,35.0,Poly
15322,32.0,JC
15323,32.0,Postgrad
15324,30.0,JC
15325,32.0,University
15326,26.0,Poly
15327,28.0,Poly
15328,36.0,Poly
15329,53.0,Poly
15330,44.0,Secondary
15331,23.0,University
15332,21.0,Postgrad
15333,35.0,Secondary
15334,24.0,JC
15335,31.0,Poly
15336,39.0,University
15337,30.0,Postgrad
15338,33.0,Poly
15339,21.0,Poly
15340,37.0,Poly
15341,33.0,University
15342,7.0,JC
15343,18.0,Postgrad
15344,8.0,University
15345,39.0,Postgrad
15346,16.0,University
15347,30.0,Secondary
15348,49.0,Secondary
15349,26.0,JC
15350,47.0,Poly
15351,38.0,Postgrad
15352,31.0,JC
15353,25.0,JC
15354,31.0,University
15355,16.0,Postgrad
15356,3.0,Secondary
15357,20.0,Poly
15358,24.0,Secondary
15359,21.0,Postgrad
15360,35.0,Postgrad
15361,38.0,University
15362,31.0,Poly
15363,27.0,Postgrad
15364,30.0,Postgrad
15365,27.0,JC
15366,18.0,Poly
15367,46.0,Poly
15368,34.0,Poly
15369,33.0,Postgrad
15370,31.0,University
15371,48.0,Secondary
15372,40.0,Poly
15373,38.0,Secondary
15374,26.0,Secondary
15375,26.0,Secondary
15376,26.0,Poly
15377,28.0,University
15378,24.0,Postgrad
15379,16.0,Postgrad
15380,27.0,Postgrad
15381,41.0,JC
15382,30.0,University
15383,7.0,Poly
15384,40.0,JC
15385,49.0,Poly
15386,60.0,Poly
15387,18.0,JC
15388,33.0,Secondary
15389,30.0,JC
15390,25.0,University
15391,26.0,Poly
15392,19.0,University
15393,14.0,Secondary
15394,14.0,Postgrad
15395,32.0,JC
15396,26.0,Secondary
15397,12.0,Postgrad
15398,51.0,JC
15399,48.0,Secondary
15400,31.0,University
15401,36.0,Postgrad
15402,17.0,University
15403,21.0,Postgrad
15404,15.0,Postgrad
15405,26.0,Secondary
15406,5.0,Poly
15407,18.0,Poly
15408,42.0,Postgrad
15409,29.0,JC
15410,29.0,Poly
15411,41.0,JC
15412,12.0,University
15413,33.0,Postgrad
15414,35.0,Secondary
15415,18.0,Postgrad
15416,17.0,Poly
15417,31.0,JC
15418,22.0,Poly
15419,31.0,Secondary
15420,29.0,Poly
15421,36.0,Poly
15422,20.0,University
15423,39.0,JC
15424,24.0,Secondary
15425,12.0,Poly
15426,39.0,University
15427,32.0,Secondary
15428,16.0,University
15429,36.0,Poly
15430,30.0,Poly
15431,44.0,JC
15432,39.0,Poly
15433,35.0,Secondary
15434,36.0,University
15435,18.0,JC
15436,30.0,JC
15437,32.0,Secondary
15438,51.0,Postgrad
15439,32.0,Secondary
15440,15.0,JC
15441,33.0,Postgrad
15442,21.0,Secondary
15443,30.0,University
15444,45.0,Poly
15445,34.0,University
15446,39.0,JC
15447,29.0,University
15448,14.0,Poly
15449,40.0,Secondary
15450,25.0,University
15451,25.0,Secondary
15452,18.0,Postgrad
15453,18.0,Postgrad
15454,28.0,Postgrad
15455,28.0,University
15456,41.0,Postgrad
15457,37.0,JC
15458,21.0,Postgrad
15459,44.0,University
15460,12.0,JC
15461,28.0,Poly
15462,30.0,Poly
15463,20.0,University
15464,53.0,Postgrad
15465,39.0,JC
15466,21.0,University
15467,48.0,University
15468,37.0,JC
15469,33.0,Secondary
15470,33.0,Postgrad
15471,36.0,Secondary
15472,40.0,JC
15473,33.0,Poly
15474,47.0,Poly
15475,12.0,JC
15476,32.0,JC
15477,47.0,University
15478,11.0,Secondary
15479,34.0,Postgrad
15480,26.0,JC
15481,23.0,Postgrad
15482,9.0,Poly
15483,26.0,Postgrad
15484,37.0,Poly
15485,22.0,University
15486,22.0,Poly
15487,38.0,JC
15488,31.0,Secondary
15489,14.0,University
15490,32.0,University
15491,36.0,Postgrad
15492,37.0,Poly
15493,40.0,Secondary
15494,21.0,Poly
15495,20.0,Poly
15496,25.0,Poly
15497,25.0,JC
15498,38.0,JC
15499,15.0,JC
15500,32.0,Postgrad
15501,22.0,Secondary
15502,22.0,Secondary
15503,36.0,University
15504,34.0,University
15505,18.0,University
15506,37.0,Secondary
15507,24.0,Postgrad
15508,29.0,University
15509,20.0,University
15510,53.0,University
15511,5.0,University
15512,22.0,JC
15513,30.0,Postgrad
15514,22.0,Poly
15515,32.0,JC
15516,35.0,Poly
15517,20.0,Poly
15518,30.0,Postgrad
15519,15.0,Postgrad
15520,40.0,University
15521,26.0,Secondary
15522,25.0,JC
15523,21.0,Poly
15524,30.0,Secondary
15525,33.0,University
15526,14.0,University
15527,19.0,JC
15528,34.0,Poly
15529,36.0,Postgrad
15530,32.0,JC
15531,25.0,University
15532,13.0,Poly
15533,29.0,Secondary
15534,11.0,JC
15535,34.0,University
15536,37.0,Poly
15537,36.0,University
15538,40.0,University
15539,31.0,University
15540,32.0,Postgrad
15541,25.0,University
15542,39.0,Secondary
15543,49.0,Secondary
15544,16.0,Postgrad
15545,45.0,Secondary
15546,44.0,Poly
15547,42.0,JC
15548,36.0,Poly
15549,46.0,JC
15550,40.0,JC
15551,27.0,JC
15552,24.0,Postgrad
15553,35.0,Postgrad
15554,26.0,University
15555,27.0,JC
15556,44.0,University
15557,15.0,Postgrad
15558,26.0,JC
15559,34.0,Secondary
15560,17.0,University
15561,28.0,University
15562,16.0,JC
15563,50.0,Poly
15564,38.0,JC
15565,37.0,Secondary
15566,30.0,University
15567,25.0,Poly
15568,19.0,Postgrad
15569,36.0,JC
15570,30.0,University
15571,25.0,Postgrad
15572,29.0,University
15573,37.0,Postgrad
15574,29.0,Postgrad
15575,33.0,Poly
15576,28.0,Secondary
15577,43.0,University
15578,24.0,Postgrad
15579,9.0,Secondary
15580,23.0,Secondary
15581,46.0,Poly
15582,20.0,JC
15583,24.0,University
15584,44.0,Poly
15585,41.0,Secondary
15586,33.0,Postgrad
15587,44.0,University
15588,25.0,Poly
15589,41.0,JC
15590,22.0,Postgrad
15591,35.0,University
15592,27.0,University
15593,15.0,University
15594,16.0,Poly
15595,22.0,Poly
15596,26.0,University
15597,29.0,JC
15598,43.0,Secondary
15599,31.0,Secondary
15600,20.0,Postgrad
15601,16.0,JC
15602,18.0,Poly
15603,35.0,Postgrad
15604,33.0,Secondary
15605,11.0,University
15606,30.0,Postgrad
15607,38.0,Poly
15608,13.0,Postgrad
15609,30.0,Postgrad
15610,38.0,JC
15611,46.0,University
15612,25.0,Poly
15613,21.0,Secondary
15614,46.0,Postgrad
15615,22.0,Secondary
15616,26.0,Postgrad
15617,32.0,JC
15618,25.0,University
15619,32.0,Poly
15620,32.0,Secondary
15621,55.0,Poly
15622,40.0,JC
15623,30.0,Secondary
15624,12.0,JC
15625,32.0,Secondary
15626,22.0,JC
15627,49.0,University
15628,36.0,JC
15629,19.0,Postgrad
15630,19.0,Postgrad
15631,42.0,Poly
15632,26.0,JC
15633,28.0,Secondary
15634,57.0,University
15635,45.0,Postgrad
15636,14.0,University
15637,12.0,Secondary
15638,37.0,Secondary
15639,30.0,Postgrad
15640,27.0,JC
15641,27.0,JC
15642,43.0,JC
15643,16.0,Poly
15644,29.0,Poly
15645,30.0,JC
15646,23.0,Postgrad
15647,32.0,Poly
15648,19.0,Poly
15649,33.0,Postgrad
15650,11.0,Poly
15651,35.0,Secondary
15652,40.0,Poly
15653,29.0,JC
15654,9.0,Postgrad
15655,18.0,JC
15656,41.0,JC
15657,37.0,Poly
15658,22.0,JC
15659,17.0,JC
15660,24.0,Postgrad
15661,47.0,Postgrad
15662,39.0,JC
15663,46.0,University
15664,32.0,JC
15665,27.0,Postgrad
15666,35.0,Postgrad
15667,37.0,JC
15668,24.0,Postgrad
15669,30.0,Poly
15670,38.0,JC
15671,22.0,Secondary
15672,25.0,JC
15673,43.0,University
15674,33.0,Secondary
15675,43.0,Postgrad
15676,39.0,Secondary
15677,36.0,University
15678,21.0,University
15679,20.0,JC
15680,28.0,Postgrad
15681,20.0,Secondary
15682,41.0,Secondary
15683,37.0,Poly
15684,3.0,Poly
15685,34.0,Postgrad
15686,46.0,JC
15687,7.0,University
15688,18.0,Postgrad
15689,20.0,University
15690,42.0,Poly
15691,32.0,Poly
15692,32.0,Postgrad
15693,20.0,Poly
15694,29.0,Secondary
15695,33.0,Postgrad
15696,11.0,Postgrad
15697,42.0,Poly
15698,37.0,Postgrad
15699,25.0,Secondary
15700,21.0,Postgrad
15701,20.0,Poly
15702,50.0,Secondary
15703,37.0,Secondary
15704,21.0,Secondary
15705,48.0,JC
15706,36.0,Poly
15707,58.0,Poly
15708,22.0,Poly
15709,43.0,Secondary
15710,41.0,JC
15711,27.0,Poly
15712,39.0,Poly
15713,12.0,Secondary
15714,33.0,Postgrad
15715,19.0,University
15716,24.0,University
15717,34.0,JC
15718,13.0,Secondary
15719,25.0,University
15720,13.0,Postgrad
15721,27.0,Postgrad
15722,23.0,Poly
15723,31.0,Poly
15724,21.0,Postgrad
15725,13.0,Secondary
15726,32.0,University
15727,21.0,Secondary
15728,37.0,University
15729,27.0,Poly
15730,15.0,Secondary
15731,34.0,University
15732,39.0,Secondary
15733,35.0,Postgrad
15734,37.0,JC
15735,23.0,University
15736,27.0,JC
15737,40.0,University
15738,30.0,Secondary
15739,24.0,University
15740,33.0,Secondary
15741,30.0,Postgrad
15742,38.0,Poly
15743,28.0,Secondary
15744,37.0,JC
15745,31.0,University
15746,33.0,Secondary
15747,24.0,University
15748,25.0,Poly
15749,34.0,JC
15750,25.0,Poly
15751,35.0,University
15752,23.0,Poly
15753,24.0,JC
15754,37.0,University
15755,36.0,University
15756,19.0,Secondary
15757,37.0,University
15758,51.0,Secondary
15759,34.0,JC
15760,31.0,JC
15761,51.0,University
15762,49.0,Secondary
15763,44.0,Poly
15764,14.0,Poly
15765,36.0,JC
15766,40.0,JC
15767,25.0,University
15768,37.0,Secondary
15769,15.0,University
15770,38.0,University
15771,33.0,Secondary
15772,46.0,Secondary
15773,1.0,Postgrad
15774,39.0,Postgrad
15775,5.0,Postgrad
15776,24.0,University
15777,30.0,Secondary
15778,33.0,JC
15779,48.0,Secondary
15780,42.0,Postgrad
15781,2.0,University
15782,11.0,Postgrad
15783,22.0,Secondary
15784,39.0,University
15785,29.0,University
15786,29.0,Secondary
15787,19.0,Poly
15788,37.0,JC
15789,28.0,Secondary
15790,26.0,Postgrad
15791,32.0,Secondary
15792,38.0,Postgrad
15793,36.0,Secondary
15794,41.0,JC
15795,23.0,Poly
15796,22.0,Secondary
15797,25.0,JC
15798,25.0,Secondary
15799,20.0,Secondary
15800,31.0,JC
15801,18.0,Secondary
15802,36.0,Postgrad
15803,28.0,Poly
15804,13.0,JC
15805,41.0,JC
15806,27.0,JC
15807,33.0,JC
15808,34.0,Secondary
15809,58.0,Poly
15810,32.0,University
15811,25.0,Poly
15812,14.0,Postgrad
15813,64.0,University
15814,25.0,University
15815,23.0,Poly
15816,27.0,University
15817,42.0,Secondary
15818,22.0,Poly
15819,23.0,JC
15820,41.0,Postgrad
15821,26.0,Postgrad
15822,24.0,Postgrad
15823,31.0,University
15824,32.0,JC
15825,31.0,Postgrad
15826,23.0,University
15827,33.0,Postgrad
15828,35.0,JC
15829,19.0,University
15830,32.0,Poly
15831,11.0,University
15832,31.0,Secondary
15833,25.0,Poly
15834,16.0,University
15835,30.0,JC
15836,39.0,Secondary
15837,48.0,Poly
15838,34.0,University
15839,33.0,JC
15840,29.0,Postgrad
15841,29.0,JC
15842,22.0,University
15843,13.0,Secondary
15844,21.0,University
15845,36.0,Postgrad
15846,39.0,Secondary
15847,22.0,JC
15848,28.0,University
15849,41.0,Secondary
15850,44.0,Poly
15851,25.0,Secondary
15852,35.0,Secondary
15853,25.0,University
15854,28.0,Secondary
15855,27.0,JC
15856,26.0,University
15857,37.0,Poly
15858,31.0,Secondary
15859,22.0,JC
15860,34.0,Secondary
15861,28.0,University
15862,19.0,JC
15863,13.0,JC
15864,14.0,JC
15865,19.0,Postgrad
15866,24.0,Secondary
15867,35.0,University
15868,45.0,Secondary
15869,33.0,Postgrad
15870,41.0,Secondary
15871,38.0,JC
15872,30.0,Secondary
15873,24.0,Postgrad
15874,40.0,JC
15875,18.0,Secondary
15876,23.0,University
15877,41.0,University
15878,47.0,Poly
15879,29.0,Secondary
15880,31.0,Secondary
15881,20.0,University
15882,28.0,Poly
15883,26.0,JC
15884,40.0,JC
15885,46.0,University
15886,35.0,Postgrad
15887,20.0,University
15888,17.0,Poly
15889,41.0,Secondary
15890,29.0,Secondary
15891,33.0,Secondary
15892,50.0,Poly
15893,14.0,Poly
15894,20.0,University
15895,22.0,Poly
15896,32.0,Poly
15897,49.0,JC
15898,22.0,University
15899,36.0,JC
15900,35.0,University
15901,13.0,Secondary
15902,40.0,University
15903,39.0,Secondary
15904,35.0,Postgrad
15905,30.0,Poly
15906,34.0,JC
15907,39.0,JC
15908,26.0,Poly
15909,23.0,Secondary
15910,31.0,University
15911,17.0,University
15912,11.0,University
15913,24.0,Postgrad
15914,36.0,University
15915,29.0,Postgrad
15916,16.0,University
15917,21.0,Secondary
15918,36.0,Postgrad
15919,29.0,Poly
15920,38.0,University
15921,41.0,Secondary
15922,28.0,University
15923,29.0,University
15924,30.0,Secondary
15925,26.0,University
15926,23.0,Poly
15927,18.0,Poly
15928,41.0,JC
15929,41.0,Postgrad
15930,23.0,Secondary
15931,39.0,Postgrad
15932,28.0,University
15933,12.0,University
15934,22.0,Postgrad
15935,19.0,Poly
15936,41.0,University
15937,26.0,Secondary
15938,18.0,Secondary
15939,26.0,Secondary
15940,27.0,Postgrad
15941,27.0,Postgrad
15942,10.0,Secondary
15943,52.0,Secondary
15944,37.0,Poly
15945,31.0,Poly
15946,11.0,Poly
15947,33.0,Secondary
15948,34.0,JC
15949,33.0,Secondary
15950,24.0,University
15951,25.0,Poly
15952,46.0,JC
15953,38.0,JC
15954,35.0,Postgrad
15955,19.0,Secondary
15956,14.0,JC
15957,26.0,Postgrad
15958,29.0,JC
15959,22.0,Secondary
15960,16.0,Secondary
15961,24.0,Poly
15962,46.0,Poly
15963,40.0,Secondary
15964,32.0,JC
15965,38.0,Postgrad
15966,33.0,Secondary
15967,26.0,University
15968,33.0,Secondary
15969,43.0,JC
15970,46.0,JC
15971,22.0,JC
15972,41.0,Secondary
15973,24.0,Postgrad
15974,11.0,Poly
15975,28.0,Secondary
15976,33.0,Secondary
15977,31.0,JC
15978,32.0,Postgrad
15979,26.0,Postgrad
15980,34.0,Postgrad
15981,26.0,University
15982,29.0,Poly
15983,16.0,University
15984,10.0,Poly
15985,47.0,University
15986,30.0,Secondary
15987,31.0,JC
15988,37.0,JC
15989,42.0,University
15990,28.0,JC
15991,31.0,JC
15992,38.0,University
15993,10.0,Postgrad
15994,40.0,Postgrad
15995,21.0,Poly
15996,25.0,Poly
15997,39.0,Secondary
15998,41.0,Poly
15999,30.0,JC
16000,26.0,Secondary
16001,27.0,Postgrad
16002,25.0,Secondary
16003,15.0,JC
16004,24.0,Secondary
16005,33.0,Poly
16006,50.0,Postgrad
16007,34.0,Secondary
16008,36.0,JC
16009,28.0,Postgrad
16010,8.0,Poly
16011,18.0,Postgrad
16012,35.0,JC
16013,9.0,University
16014,19.0,Poly
16015,33.0,Secondary
16016,25.0,Postgrad
16017,33.0,Postgrad
16018,28.0,Secondary
16019,28.0,Poly
16020,23.0,University
16021,33.0,JC
16022,39.0,Postgrad
16023,35.0,University
16024,28.0,Poly
16025,36.0,JC
16026,33.0,Postgrad
16027,17.0,Secondary
16028,19.0,University
16029,21.0,Poly
16030,23.0,Postgrad
16031,13.0,University
16032,27.0,Postgrad
16033,23.0,University
16034,17.0,Poly
16035,32.0,Secondary
16036,23.0,JC
16037,20.0,Poly
16038,12.0,Secondary
16039,36.0,JC
16040,27.0,University
16041,52.0,Secondary
16042,24.0,JC
16043,32.0,Postgrad
16044,32.0,University
16045,49.0,Poly
16046,32.0,Poly
16047,25.0,JC
16048,38.0,Poly
16049,24.0,Postgrad
16050,46.0,JC
16051,38.0,Poly
16052,38.0,Poly
16053,27.0,JC
16054,45.0,University
16055,20.0,Secondary
16056,43.0,JC
16057,23.0,University
16058,30.0,JC
16059,40.0,University
16060,33.0,Poly
16061,32.0,Poly
16062,14.0,Postgrad
16063,18.0,Postgrad
16064,22.0,Poly
16065,29.0,Poly
16066,40.0,Poly
16067,30.0,Poly
16068,27.0,JC
16069,24.0,Secondary
16070,17.0,JC
16071,37.0,Postgrad
16072,33.0,University
16073,52.0,University
16074,39.0,Secondary
16075,19.0,Secondary
16076,15.0,Poly
16077,15.0,JC
16078,5.0,Secondary
16079,47.0,University
16080,35.0,JC
16081,15.0,JC
16082,28.0,JC
16083,20.0,Postgrad
16084,19.0,Secondary
16085,33.0,Secondary
16086,27.0,JC
16087,17.0,JC
16088,29.0,Postgrad
16089,21.0,JC
16090,19.0,Poly
16091,46.0,University
16092,28.0,Secondary
16093,32.0,Poly
16094,28.0,JC
16095,29.0,University
16096,27.0,University
16097,37.0,Postgrad
16098,17.0,JC
16099,34.0,University
16100,16.0,Postgrad
16101,35.0,University
16102,36.0,JC
16103,40.0,University
16104,37.0,Secondary
16105,30.0,Secondary
16106,40.0,Postgrad
16107,30.0,Secondary
16108,29.0,Postgrad
16109,31.0,Secondary
16110,55.0,Poly
16111,27.0,Secondary
16112,43.0,JC
16113,41.0,University
16114,28.0,Postgrad
16115,21.0,JC
16116,22.0,Secondary
16117,19.0,University
16118,34.0,Poly
16119,36.0,Postgrad
16120,38.0,Secondary
16121,19.0,University
16122,18.0,University
16123,25.0,Secondary
16124,29.0,University
16125,7.0,Poly
16126,27.0,Poly
16127,27.0,University
16128,30.0,Secondary
16129,43.0,Secondary
16130,25.0,Postgrad
16131,19.0,JC
16132,27.0,JC
16133,38.0,University
16134,35.0,Secondary
16135,32.0,Poly
16136,15.0,Secondary
16137,21.0,Postgrad
16138,29.0,JC
16139,52.0,University
16140,35.0,Secondary
16141,22.0,University
16142,25.0,Secondary
16143,30.0,University
16144,13.0,Poly
16145,31.0,Secondary
16146,36.0,JC
16147,21.0,Poly
16148,26.0,JC
16149,41.0,JC
16150,10.0,University
16151,17.0,University
16152,46.0,Secondary
16153,32.0,Poly
16154,20.0,Poly
16155,35.0,Secondary
16156,45.0,JC
16157,48.0,Postgrad
16158,21.0,Poly
16159,42.0,University
16160,34.0,University
16161,25.0,Poly
16162,42.0,Postgrad
16163,40.0,Poly
16164,14.0,University
16165,38.0,Secondary
16166,23.0,University
16167,24.0,University
16168,28.0,Poly
16169,29.0,Poly
16170,40.0,University
16171,26.0,JC
16172,31.0,JC
16173,33.0,JC
16174,23.0,Postgrad
16175,7.0,JC
16176,42.0,JC
16177,40.0,Secondary
16178,29.0,University
16179,28.0,University
16180,9.0,JC
16181,41.0,Secondary
16182,24.0,University
16183,29.0,JC
16184,13.0,Poly
16185,23.0,University
16186,22.0,Poly
16187,12.0,JC
16188,18.0,Postgrad
16189,36.0,JC
16190,49.0,JC
16191,30.0,JC
16192,32.0,Poly
16193,15.0,University
16194,16.0,JC
16195,21.0,Secondary
16196,32.0,Poly
16197,25.0,Poly
16198,14.0,JC
16199,34.0,Secondary
16200,30.0,JC
16201,46.0,Postgrad
16202,15.0,Postgrad
16203,28.0,University
16204,34.0,JC
16205,29.0,University
16206,17.0,Poly
16207,35.0,JC
16208,19.0,JC
16209,21.0,University
16210,35.0,JC
16211,33.0,University
16212,39.0,Postgrad
16213,12.0,JC
16214,20.0,University
16215,24.0,Poly
16216,37.0,JC
16217,8.0,Postgrad
16218,47.0,Postgrad
16219,28.0,JC
16220,40.0,Secondary
16221,10.0,Poly
16222,39.0,Postgrad
16223,15.0,JC
16224,28.0,University
16225,16.0,University
16226,24.0,University
16227,32.0,Poly
16228,30.0,Secondary
16229,30.0,University
16230,29.0,JC
16231,24.0,Secondary
16232,45.0,Poly
16233,36.0,University
16234,21.0,University
16235,29.0,Secondary
16236,9.0,Postgrad
16237,39.0,JC
16238,19.0,University
16239,37.0,JC
16240,35.0,Postgrad
16241,-5.0,Secondary
16242,20.0,Secondary
16243,45.0,JC
16244,39.0,Postgrad
16245,44.0,University
16246,37.0,Secondary
16247,23.0,Poly
16248,21.0,JC
16249,22.0,Secondary
16250,28.0,Postgrad
16251,18.0,Poly
16252,31.0,Postgrad
16253,40.0,JC
16254,23.0,JC
16255,37.0,Poly
16256,31.0,University
16257,24.0,Postgrad
16258,39.0,Poly
16259,28.0,JC
16260,32.0,Postgrad
16261,26.0,Poly
16262,43.0,Postgrad
16263,41.0,JC
16264,25.0,Poly
16265,32.0,University
16266,36.0,Poly
16267,33.0,University
16268,32.0,Postgrad
16269,10.0,University
16270,24.0,University
16271,47.0,Poly
16272,36.0,Postgrad
16273,25.0,Postgrad
16274,44.0,JC
16275,42.0,University
16276,37.0,Secondary
16277,25.0,Postgrad
16278,34.0,Postgrad
16279,20.0,Postgrad
16280,35.0,Postgrad
16281,31.0,Secondary
16282,45.0,Secondary
16283,22.0,Secondary
16284,32.0,Secondary
16285,28.0,JC
